"id","catalogueNumber","scientificNameIntepreted","latitude","longitude","coordinateUncertaintyInMetres","month","year","basisOfRecord"
"edfd2a0a-cb5f-4edb-abc5-bca344e87ab7","CBG 36857.1","Argyrodendron trifoliolatum",-28.35,152.7,1000,12,1970,"PRESERVED_SPECIMEN"
"ee8863ba-100d-4fe2-b262-908bba55d9f5","BRI AQ0679568","Argyrodendron trifoliolatum",-27.5197940222176,152.926073,100,7,1999,"PRESERVED_SPECIMEN"
"f02fdb39-3a72-4f26-b5b4-7b8ade8075aa","BRI AQ0081172","Argyrodendron trifoliolatum",-27.3400730219179,152.776069,2000,NA,NA,"PRESERVED_SPECIMEN"
"f940bcc2-cf19-4006-9134-e2e880c4184c","BRI AQ0081649","Argyrodendron trifoliolatum",-26.9150810212096,151.917747,25000,8,1944,"PRESERVED_SPECIMEN"
"f95036cf-5ffa-49bf-b7d6-e1e942e57b5a","MEL 2223857A","Argyrodendron trifoliolatum",-28.8167,152.9667,25000,NA,NA,"PRESERVED_SPECIMEN"
"fcc41d9a-168f-48e2-b7ef-72dcb7bed6b2","NSW824242","Argyrodendron trifoliolatum",-30.12,153.2,10000,9,1933,"PRESERVED_SPECIMEN"
"0046ad9a-6ac6-4ff9-8837-f8e640759595","SPJGI2963885","Argyrodendron trifoliolatum",-28.3186860235487,152.872532,100,12,1994,"HUMAN_OBSERVATION"
"0094156d-1b5d-45db-b922-8880ad1f2b8f","SPJGI2804784","Argyrodendron trifoliolatum",-28.5954540240086,153.333451,100,5,1992,"HUMAN_OBSERVATION"
"0137dc38-b35a-4162-a595-63b8cf0aa29f","SIXRI1509169","Argyrodendron trifoliolatum",-28.5360040239098,152.770811,11,1,2016,"HUMAN_OBSERVATION"
"0150cf85-83c1-4d25-8d6e-c42d6945c32d","SIXRI0950318","Argyrodendron trifoliolatum",-30.2417360267132,153.095704,10,6,2015,"HUMAN_OBSERVATION"
"016ee4ae-bdea-4435-a804-90f225563a0f","SPJGI3846086","Argyrodendron trifoliolatum",-28.2969550235125,153.185657,100,9,1994,"HUMAN_OBSERVATION"
"017b9c26-6433-421c-b059-56a30134a19e","SJJSI0744281","Argyrodendron trifoliolatum",-28.6398180240822,153.3354,5,2,2016,"HUMAN_OBSERVATION"
"01995119-fa26-4217-ac2d-c38d251bf805","SPJGI4344995","Argyrodendron trifoliolatum",-28.5306100239009,153.542389,10,12,2010,"HUMAN_OBSERVATION"
"01edfe03-068c-4a18-b6ee-43fda7bbc466","SPJGI3538997","Argyrodendron trifoliolatum",-28.3254480235599,152.884419,100,3,1992,"HUMAN_OBSERVATION"
"0242352f-25e2-49a5-a421-b7ef6f991b3f","SEMT1805020Y","Argyrodendron trifoliolatum",-28.5093100238655,152.769417,10,12,2017,"HUMAN_OBSERVATION"
"02b4c64d-a4f8-4c51-823d-15efe7c06a9d","SIXRI1507913","Argyrodendron trifoliolatum",-30.2455150267193,152.986446,7,12,2015,"HUMAN_OBSERVATION"
"0336e5ab-e0d1-4c0d-8823-17739d629891","SPJGI5109428","Argyrodendron trifoliolatum",-30.3388130268703,153.032033,10,11,2015,"HUMAN_OBSERVATION"
"035641f2-95fe-4956-8b0c-74b6ceb7d7cb","SPJGI3544434","Argyrodendron trifoliolatum",-28.7988680243459,153.28698,100,3,1992,"HUMAN_OBSERVATION"
"036c473e-41ef-43a2-af69-63a501ae38e9","SPJGI2815478","Argyrodendron trifoliolatum",-30.3589210269028,152.910026,100,9,1996,"HUMAN_OBSERVATION"
"0399e066-3ed6-40ae-baae-463507726b9c","SPJGI2962091","Argyrodendron trifoliolatum",-28.3771640236459,153.264384,100,7,1994,"HUMAN_OBSERVATION"
"03b500e5-a870-474b-b0df-09b9eac6f255","SPJGI3551009","Argyrodendron trifoliolatum",-28.7781690243116,152.734242,100,3,1992,"HUMAN_OBSERVATION"
"057a658e-e2b7-40ff-ac3b-782dd62bcf6f","SCOS1804040B","Argyrodendron trifoliolatum",-28.7979690243444,153.445172,9,2,2018,"HUMAN_OBSERVATION"
"05d53261-20e7-4573-b179-fe8a0a6b3978","SPJGI3875271","Argyrodendron trifoliolatum",-28.4213920237194,153.265515,100,7,1994,"HUMAN_OBSERVATION"
"064345d6-87b1-4770-97c8-3a4d0b9321fd","SJJSI0393526","Argyrodendron trifoliolatum",-28.7792540243134,153.331162,10,5,2017,"HUMAN_OBSERVATION"
"0664172d-1b52-4cbf-9392-afc2446d1e72","","Argyrodendron trifoliolatum",-28.203333,153.399444,250,9,1999,"UNKNOWN"
"067ecd01-9b20-4f90-af8e-8d2054ab465c","SPJGI5297169","Argyrodendron trifoliolatum",-28.7979690243444,153.445172,9,2,2018,"HUMAN_OBSERVATION"
"06b2c32d-85ed-4657-844b-c64b500c39ab","SPJGI2975296","Argyrodendron trifoliolatum",-28.3449160235923,152.957188,100,8,1994,"HUMAN_OBSERVATION"
"072538bd-3d40-459b-80aa-1aa2f95de7c7","SAOH17081804","Argyrodendron trifoliolatum",-28.7445200242558,153.444833,5,8,2017,"HUMAN_OBSERVATION"
"0847fb53-3bd7-4e59-8fce-aac9236e0ab7","SPJGI2808149","Argyrodendron trifoliolatum",-28.5566310239441,153.337418,100,9,1992,"HUMAN_OBSERVATION"
"08513beb-315a-498c-bcd0-ec0cfe73f3b0","SPJGI3573184","Argyrodendron trifoliolatum",-28.922748024551,153.455037,10000,1,1970,"HUMAN_OBSERVATION"
"08c2d407-b0c0-4b59-ac5f-6abab6e2a138","SPJGI3540520","Argyrodendron trifoliolatum",-28.6395950240818,153.332772,100,3,1992,"HUMAN_OBSERVATION"
"08c3e630-0828-4dc2-85f3-bf9af609e68d","SPJGI3180017","Argyrodendron trifoliolatum",-28.246745023429,153.509783,100,11,2006,"HUMAN_OBSERVATION"
"09236ddb-2fa5-4ba1-b24e-753ced1b5387","SPJGI3540926","Argyrodendron trifoliolatum",-28.696375024176,153.424562,100,9,1990,"HUMAN_OBSERVATION"
"09483509-5411-41b7-bf7e-a2e18911c66e","65708055","Argyrodendron trifoliolatum",-30.298967,153.004531,30,11,2020,"HUMAN_OBSERVATION"
"09a22e80-3277-469a-8419-9d3c8b209e3a","77593067","Argyrodendron trifoliolatum",-27.515212,153.086181,2544,5,2021,"HUMAN_OBSERVATION"
"0a654014-5ec7-4b2c-811d-91973375ecbf","SPJGI3551487","Argyrodendron trifoliolatum",-28.3187350235487,153.158367,100,3,1992,"HUMAN_OBSERVATION"
"0a76284f-a40c-4591-92b3-d49e73163cba","SAOH1708018W","Argyrodendron trifoliolatum",-28.7446570242561,153.449001,10,6,2017,"HUMAN_OBSERVATION"
"0aaab093-b1b6-482b-9abb-cce4502b1ef6","60957610","Argyrodendron trifoliolatum",-30.244874,153.098889,2,9,2020,"HUMAN_OBSERVATION"
"0ac1d229-a606-440d-b057-1a50183f8760","SAOH1605211S","Argyrodendron trifoliolatum",-28.7163540242091,153.123525,6,1,2016,"HUMAN_OBSERVATION"
"0aff73ab-6ac0-4fed-a02b-39fb345db463","SIXRI0950403","Argyrodendron trifoliolatum",-30.1980460266424,153.019542,8,6,2015,"HUMAN_OBSERVATION"
"0b3b4a6a-4120-42a3-8e22-daf51a890f01","SPJGI4414022","Argyrodendron trifoliolatum",-28.8843520244875,153.327561,10,1,2011,"HUMAN_OBSERVATION"
"0bff03a7-700f-4ac0-ad76-f426400073c4","SPJGI5298638","Argyrodendron trifoliolatum",-28.6926800241699,153.525482,6,2,2018,"HUMAN_OBSERVATION"
"0c4fd748-380d-43c6-b93f-073df31dbd33","SAOH1605192A","Argyrodendron trifoliolatum",-28.5360040239098,152.770811,11,1,2016,"HUMAN_OBSERVATION"
"0c530b22-9cba-4680-bd0b-3f8be4004577","SPJGI5359368","Argyrodendron trifoliolatum",-28.5052740238588,152.763816,10,4,2018,"HUMAN_OBSERVATION"
"0caf33ba-ce8f-40e2-93af-a4fa7721f3b3","SDNK18033001","Argyrodendron trifoliolatum",-28.7215250242177,153.504892,9,2,2018,"HUMAN_OBSERVATION"
"0d291396-237d-4fb8-ba81-60c75160cb48","SAOH17080217","Argyrodendron trifoliolatum",-28.4624700237877,153.176773,10,6,2017,"HUMAN_OBSERVATION"
"0dd82f16-32ac-4e85-9f0a-896c193b64d4","","Argyrodendron trifoliolatum",-26.108607,152.774218,50,10,2014,"UNKNOWN"
"0dd87baa-2775-4956-9143-3da5dcc7a3f5","SAOH17062651","Argyrodendron trifoliolatum",-28.6964180241761,153.42479,5,5,2017,"HUMAN_OBSERVATION"
"0ea9a32c-c400-4586-acee-a2bb7d35b872","SJJSI0283594","Argyrodendron trifoliolatum",-30.247778026723,153.123333,100,10,2016,"HUMAN_OBSERVATION"
"0ee2bcc2-b11a-4a77-897c-42f7461c4ea3","SDMPI0116076","Argyrodendron trifoliolatum",-28.6698940241321,153.604905,1000,6,2005,"HUMAN_OBSERVATION"
"0f2b3404-3b14-42de-819f-b99e4cdc955e","SIXRI1505238","Argyrodendron trifoliolatum",-30.1200700265159,153.144086,6,10,2015,"HUMAN_OBSERVATION"
"0f559480-7ffc-45ab-a1f3-f565ec47496d","","Argyrodendron trifoliolatum",-26.499579,152.994119,200,9,2006,"UNKNOWN"
"0f59e920-74d4-4e4f-a154-dfcec4c048ca","","Argyrodendron trifoliolatum",-26.820119,152.714127,1000,3,2004,"UNKNOWN"
"0fe4b327-e209-4951-be58-36a469286f47","SPJGI3963601","Argyrodendron trifoliolatum",-28.4357260237432,153.461638,100,11,2006,"HUMAN_OBSERVATION"
"0ff78937-a1af-4d3b-a28a-2212e2486370","SJCK9812220U","Argyrodendron trifoliolatum",-28.9158940245397,153.399722,100,4,1995,"HUMAN_OBSERVATION"
"1006c143-c3aa-4215-94ab-aa80269f9dbe","SAOH17080237","Argyrodendron trifoliolatum",-28.252184023438,153.262915,10,7,2017,"HUMAN_OBSERVATION"
"107fc30c-be95-46c2-bf1d-16e9c2f6e211","SPJGI2815405","Argyrodendron trifoliolatum",-30.2867190267861,153.102981,100,9,1996,"HUMAN_OBSERVATION"
"107fe312-74ad-48d7-933c-13e209b2eb70","SPJGI5351412","Argyrodendron trifoliolatum",-28.7077480241949,153.612591,10,8,1990,"HUMAN_OBSERVATION"
"11260835-86b1-4c40-b7cc-eb3e27a929b2","SAOH1706265M","Argyrodendron trifoliolatum",-28.6973170241776,153.423196,10,5,2017,"HUMAN_OBSERVATION"
"119211ad-a28c-4ca7-966e-75658a705602","SIXRI0948744","Argyrodendron trifoliolatum",-30.0636910264242,153.10985,7,7,2015,"HUMAN_OBSERVATION"
"11d6f69c-8160-4856-9852-87649e48ee26","SPJGI5299257","Argyrodendron trifoliolatum",-28.5661180239599,153.387468,7,2,2018,"HUMAN_OBSERVATION"
"11e9dac4-e519-4c14-883a-17c78ce1f29c","SPJGI2964534","Argyrodendron trifoliolatum",-28.2462370234281,153.283429,100,8,1994,"HUMAN_OBSERVATION"
"11ecae26-1b02-4a15-8e2c-dab42e45936c","SPJGI2785801","Argyrodendron trifoliolatum",-28.7896460243306,152.723188,100,1,1994,"HUMAN_OBSERVATION"
"125e29ce-c606-4f79-9b4e-2036572e1bd1","SPJGI3180075","Argyrodendron trifoliolatum",-28.244965023426,153.515044,100,11,2006,"HUMAN_OBSERVATION"
"126e939c-dd86-4a41-9698-f9bd7028e901","17767682","Argyrodendron trifoliolatum",-28.810869,153.296498,122,10,2018,"HUMAN_OBSERVATION"
"13917459-e384-4a68-9fa6-8f6cd2d3e3ff","SPJGI3546396","Argyrodendron trifoliolatum",-30.220637026679,153.054021,100,3,1992,"HUMAN_OBSERVATION"
"141b2149-875f-410c-8bd7-e66c083b4ee2","SPJGI3530190","Argyrodendron trifoliolatum",-28.6715210241348,153.585758,100,6,1979,"HUMAN_OBSERVATION"
"144567bc-4d68-4094-9131-d12c11f7cd8a","SPJGI3522006","Argyrodendron trifoliolatum",-28.3430100235891,152.715612,100,3,1992,"HUMAN_OBSERVATION"
"14d48e64-fbd8-4e95-aace-f5b7b62b307e","SPJGI2825102","Argyrodendron trifoliolatum",-30.0592820264171,152.870357,100,5,1993,"HUMAN_OBSERVATION"
"14e9defd-6c4b-4320-a3cf-6f2d7f796acb","SPJGI3521615","Argyrodendron trifoliolatum",-30.3747490269284,152.727671,100,3,1992,"HUMAN_OBSERVATION"
"1558043d-cc2d-40d4-8f64-0851aa71e015","SPJGI4346491","Argyrodendron trifoliolatum",-28.3229420235557,153.478198,100,10,2005,"HUMAN_OBSERVATION"
"15a6a143-4f1c-4a35-9683-8d19ef0a885a","SAOH1807114C","Argyrodendron trifoliolatum",-28.379054023649,152.830633,10,6,2018,"HUMAN_OBSERVATION"
"15b707f4-c79d-41b7-956e-52b3996ca9bf","SPJGI2806923","Argyrodendron trifoliolatum",-28.4793070238157,153.17678,100,8,1995,"HUMAN_OBSERVATION"
"15ce27b5-7c26-431e-ac01-de1d3e461e21","SPJGI5297470","Argyrodendron trifoliolatum",-28.7479030242614,153.413301,9,2,2018,"HUMAN_OBSERVATION"
"15f24698-efe5-4ea1-a39c-0e6bfc367a94","SJJSI0052642","Argyrodendron trifoliolatum",-28.2078000233642,153.461692,500,10,2006,"HUMAN_OBSERVATION"
"15fb04e6-1508-4cca-a051-523c93b6ba5b","SJJSI0393190","Argyrodendron trifoliolatum",-28.8161080243745,153.400196,10,5,2017,"HUMAN_OBSERVATION"
"1667111a-8232-4d62-bdf7-4b083423f718","SJJSI1123020","Argyrodendron trifoliolatum",-28.5437590239227,153.491777,400,12,2017,"HUMAN_OBSERVATION"
"167b703e-bed5-4176-b648-91d136d335ef","SAOH1803251U","Argyrodendron trifoliolatum",-28.1964560233453,153.484216,7,2,2018,"HUMAN_OBSERVATION"
"1711cb8c-ec5c-48b7-b384-e62a8aa689d6","SJJSI0393850","Argyrodendron trifoliolatum",-28.8658760244569,153.406075,10,5,2017,"HUMAN_OBSERVATION"
"17f9d51e-97f9-4209-b5f8-48261f35cd7e","SAOH17073117","Argyrodendron trifoliolatum",-28.5593580239486,153.317666,10,6,2017,"HUMAN_OBSERVATION"
"1866de7a-83a6-4ee9-826a-efdafabb25c9","SPJGI2967327","Argyrodendron trifoliolatum",-28.30146402352,153.188724,100,9,1994,"HUMAN_OBSERVATION"
"18c7a204-d15a-4126-b90b-181c6e17d409","SJJSI0391705","Argyrodendron trifoliolatum",-28.6973170241776,153.423196,10,5,2017,"HUMAN_OBSERVATION"
"18de1d54-2613-40e5-b745-f1350d3e54fa","SJJSI0392488","Argyrodendron trifoliolatum",-28.5407540239177,153.292818,10,6,2017,"HUMAN_OBSERVATION"
"191348aa-38ae-4644-8590-d17b4660afe7","76046372","Argyrodendron trifoliolatum",-28.237336,153.354728,NA,5,2021,"HUMAN_OBSERVATION"
"19301439-cb93-4085-b8d9-5b31106f09ea","SEMT1805040H","Argyrodendron trifoliolatum",-28.763921024288,152.751087,20,12,2017,"HUMAN_OBSERVATION"
"194d5fcf-b268-45a3-ad5f-074ac450713b","SPJGI3552491","Argyrodendron trifoliolatum",-30.3187120268378,152.912996,100,3,1990,"HUMAN_OBSERVATION"
"1b2303cf-1e79-467f-befe-84500c29b55e","SPJGI2808320","Argyrodendron trifoliolatum",-28.589095023998,153.349793,100,1,1994,"HUMAN_OBSERVATION"
"1b985794-dcfa-4c22-a2dc-1237786ed4cc","SAOH1708020W","Argyrodendron trifoliolatum",-28.4628220237883,153.17661,10,6,2017,"HUMAN_OBSERVATION"
"1bcb2063-3521-4f3d-9614-7d563a52a245","SPJGI5355571","Argyrodendron trifoliolatum",-28.6046830240239,152.712249,10,6,2018,"HUMAN_OBSERVATION"
"1bcf6d82-33b9-439b-8194-1a76a40606b5","SPJGI5347138","Argyrodendron trifoliolatum",-28.5081640238636,152.769512,10,4,2018,"HUMAN_OBSERVATION"
"1c0f7213-0c47-4c87-b2c5-4a8eb9a35bea","","Argyrodendron trifoliolatum",-26.336878,152.328473,100,11,2014,"UNKNOWN"
"1cfabb01-6cb6-4507-895e-a17f35444ca2","SPJGI3554573","Argyrodendron trifoliolatum",-28.4845060238243,152.684287,100,3,1992,"HUMAN_OBSERVATION"
"1dad22aa-34c1-4aa6-ba8c-a857d5aa2ff4","SPJGI3543480","Argyrodendron trifoliolatum",-28.240137023418,153.278154,100,3,1992,"HUMAN_OBSERVATION"
"1dd76aea-ab51-4b43-a85f-bfcd3be8b656","SPJGI3558891","Argyrodendron trifoliolatum",-28.5309300239014,153.542,100,5,1977,"HUMAN_OBSERVATION"
"1e8e3279-8f19-41c9-8088-97265a7d72ed","SPJGI2965194","Argyrodendron trifoliolatum",-28.3888530236653,153.28687,100,10,1994,"HUMAN_OBSERVATION"
"1ec293e2-5fd9-4bee-b399-1f7fdba7ad68","SPJGI2811391","Argyrodendron trifoliolatum",-28.4612120237856,153.160241,1000,1,1994,"HUMAN_OBSERVATION"
"1f48e4de-60f6-41c7-bb75-113907f7ad67","SPJGI3541119","Argyrodendron trifoliolatum",-28.6899520241653,152.761674,100,3,1992,"HUMAN_OBSERVATION"
"1f4c3486-dd53-468d-8fd5-fe52757b8a70","SPJGI3520577","Argyrodendron trifoliolatum",-28.9042150245204,153.410952,100,3,1992,"HUMAN_OBSERVATION"
"1f9d3b22-ed2e-45d0-8638-0d6012485743","SPJGI6117052","Argyrodendron trifoliolatum",-28.3981590236808,153.055442,10,5,2019,"HUMAN_OBSERVATION"
"20642e33-7ed5-48ab-b72e-b9597e599149","SPJGI6116709","Argyrodendron trifoliolatum",-28.4058230236935,153.021511,5,5,2019,"HUMAN_OBSERVATION"
"206c3206-a710-472d-9ae0-bb1440b72e0b","SJJSI0022223","Argyrodendron trifoliolatum",-28.8727000244682,153.565059,100,10,2005,"HUMAN_OBSERVATION"
"208af26c-503b-4221-a2a4-7d2f3899ad64","1122","Argyrodendron trifoliolatum",-27.529154,152.972991,NA,NA,NA,"OBSERVATION"
"209305f3-3114-4584-8008-03282a04939d","SAOH1706260J","Argyrodendron trifoliolatum",-28.8158640243741,153.400349,10,5,2017,"HUMAN_OBSERVATION"
"216b56eb-8f70-4542-a17d-68711ffd6022","","Argyrodendron trifoliolatum",-26.791787,152.866425,100,8,2005,"UNKNOWN"
"2177ec22-874b-40d9-bf30-dd42b4f740ac","SPJGI4286173","Argyrodendron trifoliolatum",-28.534294023907,152.773637,100,11,1992,"HUMAN_OBSERVATION"
"21802393-2d90-4ede-b916-14a441eabd72","SPJGI4370810","Argyrodendron trifoliolatum",-30.3640910269112,152.851884,10,2,2011,"HUMAN_OBSERVATION"
"2278be2e-217b-4709-853e-4fd258a311b8","SAOH1807113Q","Argyrodendron trifoliolatum",-28.378430023648,152.829052,10,6,2018,"HUMAN_OBSERVATION"
"22b70441-04be-4185-a98c-4c5b10e33bea","SAOH17072834","Argyrodendron trifoliolatum",-28.5407540239177,153.292818,10,6,2017,"HUMAN_OBSERVATION"
"234bb6a4-d49c-49bc-a68f-a02fe58a79e6","SPJGI3535567","Argyrodendron trifoliolatum",-28.6035940240221,152.713317,100,3,1992,"HUMAN_OBSERVATION"
"23521274-9460-4974-836e-9f5f22ac0601","SJJSI0744288","Argyrodendron trifoliolatum",-28.6381200240794,153.3329,5,2,2016,"HUMAN_OBSERVATION"
"235b0048-9c96-439b-a84b-ba1a70bff533","SPJGI2755673","Argyrodendron trifoliolatum",-28.7141780242055,153.475121,100,11,1995,"HUMAN_OBSERVATION"
"245c37d7-8c39-469e-ab88-20e15f9f6a07","SPJGI2961490","Argyrodendron trifoliolatum",-28.4213920237194,153.265515,100,7,1994,"HUMAN_OBSERVATION"
"245c6e4e-881a-4e08-a294-b097651318cc","SJJSI0395233","Argyrodendron trifoliolatum",-28.9038450245198,153.411005,10,6,2017,"HUMAN_OBSERVATION"
"258bb7be-ba81-470c-ba9d-0c027f218768","SPJGI2963642","Argyrodendron trifoliolatum",-28.3691530236326,152.803074,100,11,1994,"HUMAN_OBSERVATION"
"25ab32df-b565-4d32-ad0a-f3c1c2bb1846","SJJSI0392696","Argyrodendron trifoliolatum",-28.5696040239656,153.309496,10,6,2017,"HUMAN_OBSERVATION"
"25df10f8-5fdf-47a3-b70e-0ba17f06a9f2","SPJGI5291929","Argyrodendron trifoliolatum",-28.7215250242177,153.504892,9,2,2018,"HUMAN_OBSERVATION"
"25e6f0ae-1431-4852-a794-4674b07bb792","SPJGI3547446","Argyrodendron trifoliolatum",-28.3437390235903,153.290452,100,3,1992,"HUMAN_OBSERVATION"
"2635814e-9e1f-4050-981a-b5ad18a29713","","Argyrodendron trifoliolatum",-25.829444,152.597222,100,5,2016,"UNKNOWN"
"26a78de9-a484-4e6b-8734-8777bb1f6b87","SJJSI0392767","Argyrodendron trifoliolatum",-28.570426023967,153.309079,10,6,2017,"HUMAN_OBSERVATION"
"26ed824c-f484-4c54-b090-2b5bef3499e3","SJJSI0391943","Argyrodendron trifoliolatum",-28.639088024081,153.332035,10,6,2017,"HUMAN_OBSERVATION"
"276733e5-9155-4286-8c85-9d62cbc0c3ca","SPJGI2964170","Argyrodendron trifoliolatum",-28.3565240236116,152.80922,100,8,1994,"HUMAN_OBSERVATION"
"280c4db8-8511-4a2a-98b0-fcc581d2c50a","SPJGI3547571","Argyrodendron trifoliolatum",-28.5194410238823,153.224482,100,3,1992,"HUMAN_OBSERVATION"
"280c8d71-1b03-4ca9-899b-988c406258aa","SPJGI3541337","Argyrodendron trifoliolatum",-30.0665030264288,152.871769,100,3,1992,"HUMAN_OBSERVATION"
"28888fb8-aee8-40c7-a4a5-4e378d065312","SDMPI0506750","Argyrodendron trifoliolatum",-28.5305140239007,152.737311,800,3,2009,"HUMAN_OBSERVATION"
"2892afdf-016c-4398-bae9-6c1152a09b9f","SIXRI1509600","Argyrodendron trifoliolatum",-30.3818700269399,152.76144,20,8,2015,"HUMAN_OBSERVATION"
"28da513a-e2d6-45f9-8bb7-7158ea3a75fd","SPJGI3552317","Argyrodendron trifoliolatum",-28.2642550234581,153.224935,100,3,1992,"HUMAN_OBSERVATION"
"290ccf4a-d397-49dc-b3e4-4bb080821553","52650316","Argyrodendron trifoliolatum",-25.929863,152.519711,29913,7,2020,"HUMAN_OBSERVATION"
"291fb9ea-5b27-47dd-9496-9bc73b2834b4","SPJGI2964400","Argyrodendron trifoliolatum",-28.4035950236898,153.022501,100,8,1994,"HUMAN_OBSERVATION"
"29b4f00a-7870-47a1-a4d9-5f45978b36f7","SPJGI3569441","Argyrodendron trifoliolatum",-28.6368640240773,153.376041,10000,1,1970,"HUMAN_OBSERVATION"
"2a1d29a2-85dd-49cc-8a61-edc34cd29819","SIXRI0948457","Argyrodendron trifoliolatum",-30.4288970270158,152.954952,9,7,2015,"HUMAN_OBSERVATION"
"2a728719-9960-4cc0-b698-5db46b88e253","SPJGI3529003","Argyrodendron trifoliolatum",-28.4754720238093,153.40112,100,3,1992,"HUMAN_OBSERVATION"
"2af89461-aae4-4a0f-828f-6bde8afc818f","SAOH17080101","Argyrodendron trifoliolatum",-28.636698024077,153.331895,10,6,2017,"HUMAN_OBSERVATION"
"2b4d9898-0786-4064-bd91-a3fa3d883b65","SPJGI3544706","Argyrodendron trifoliolatum",-28.8101660243646,153.296665,100,3,1992,"HUMAN_OBSERVATION"
"2bc73453-be78-42ca-9a76-9ee6835b58df","SIXRI1506060","Argyrodendron trifoliolatum",-30.1195020265149,153.143877,7,10,2015,"HUMAN_OBSERVATION"
"2bd5ea8f-906c-401a-ab9b-7558a6901c80","SPJGI3551985","Argyrodendron trifoliolatum",-28.3469440235957,153.12288,100,2,1984,"HUMAN_OBSERVATION"
"2c33d5f4-0d67-4073-90a5-bcbd4a36efc3","SPJGI2755660","Argyrodendron trifoliolatum",-28.7449680242566,153.445559,100,11,1995,"HUMAN_OBSERVATION"
"2d552145-bb30-411e-a906-b91afab1c41b","SJJSI0393731","Argyrodendron trifoliolatum",-28.8099020243642,153.297352,10,5,2017,"HUMAN_OBSERVATION"
"2dbb5519-6b54-44a1-8d0c-e914932fc1c6","SIXRI0949274","Argyrodendron trifoliolatum",-30.3354150268648,152.990845,9,7,2015,"HUMAN_OBSERVATION"
"2ed996c8-abe4-416b-bfcb-385ee795c8a9","SAOH17080204","Argyrodendron trifoliolatum",-28.7433030242538,153.446538,10,6,2017,"HUMAN_OBSERVATION"
"2f75a4ae-7b63-494a-905b-800e04b59258","SPJGI3520430","Argyrodendron trifoliolatum",-28.4893380238323,152.760502,100,3,1992,"HUMAN_OBSERVATION"
"307237b7-5d4c-49af-acaa-bb8af348ad0f","SEMT1805021S","Argyrodendron trifoliolatum",-28.7770400243097,152.734172,10,12,2017,"HUMAN_OBSERVATION"
"3088e1ef-b058-4868-9cbe-72b736bf4a02","","Argyrodendron trifoliolatum",-28.840524,153.288128,NA,5,2021,"HUMAN_OBSERVATION"
"30d720a2-6a54-4917-9cd5-d5f85d5835ee","66773131","Argyrodendron trifoliolatum",-30.403355,152.986819,2,12,2020,"HUMAN_OBSERVATION"
"313832e2-7aec-474e-8dcb-291877cceca2","SDNK18032008","Argyrodendron trifoliolatum",-28.8198550243807,153.384396,4,1,2018,"HUMAN_OBSERVATION"
"313db479-c60c-4f57-865f-1bf34aef9656","SAOH1707270P","Argyrodendron trifoliolatum",-28.8658760244569,153.406075,10,5,2017,"HUMAN_OBSERVATION"
"315d9ebb-8c6a-4dca-9792-f3b628302e61","SAOH17080107","Argyrodendron trifoliolatum",-28.636698024077,153.331895,10,6,2017,"HUMAN_OBSERVATION"
"31cb35bf-ef7c-4f4e-b22c-96f3dcd5937b","SPJGI5355435","Argyrodendron trifoliolatum",-28.379054023649,152.830633,10,6,2018,"HUMAN_OBSERVATION"
"32003d14-4727-49b9-8dda-55a69179a9c5","35965190","Argyrodendron trifoliolatum",-27.551897,152.9917,5,11,2019,"HUMAN_OBSERVATION"
"32051fcb-7bf0-43fc-b462-b8eee02b2113","SAOH1707270R","Argyrodendron trifoliolatum",-28.8658760244569,153.406075,10,5,2017,"HUMAN_OBSERVATION"
"323b892e-5f33-4050-83f4-c463ce60e4da","SCOS18040818","Argyrodendron trifoliolatum",-28.768767024296,153.523927,6,2,2018,"HUMAN_OBSERVATION"
"323ec0b5-f19d-474f-a87b-b5055e01464b","SJJSI0744291","Argyrodendron trifoliolatum",-28.6368000240772,153.3307,5,2,2016,"HUMAN_OBSERVATION"
"32a804d6-9d84-4e92-b310-dfab25e8488a","SPJGI3012291","Argyrodendron trifoliolatum",-28.4190620237156,152.699858,100,11,1992,"HUMAN_OBSERVATION"
"33373e2d-fe2f-41d3-8381-71fea778ab23","SPJGI5291909","Argyrodendron trifoliolatum",-28.7259740242251,153.487874,9,2,2018,"HUMAN_OBSERVATION"
"3374be57-1f20-482e-84a7-1575ac162788","SIXRI1509100","Argyrodendron trifoliolatum",-28.5326230239042,152.77323,11,1,2016,"HUMAN_OBSERVATION"
"33cefeda-7564-40b8-b7fc-b1de291cd97a","SPJGI2811171","Argyrodendron trifoliolatum",-28.6309100240674,153.337458,1000,1,1994,"HUMAN_OBSERVATION"
"33ec9180-9e31-4d8d-bc9d-26f50b87de48","SAOH1807115F","Argyrodendron trifoliolatum",-28.6100560240328,152.713349,10,6,2018,"HUMAN_OBSERVATION"
"33fbb10b-90a3-4087-a219-7f662f2d15fe","","Argyrodendron trifoliolatum",-26.320528,152.85671,200,7,2015,"UNKNOWN"
"3441412a-ec12-4437-8503-83c246a4e944","SPJGI5355047","Argyrodendron trifoliolatum",-28.3185270235484,152.889291,10,6,2018,"HUMAN_OBSERVATION"
"35c38fb2-4ee0-46de-b5e7-403d119cc7a7","SCOS18040504","Argyrodendron trifoliolatum",-28.7496100242643,153.413216,12,2,2018,"HUMAN_OBSERVATION"
"35e33e09-1940-4766-9f0b-2c5d1b8e2f82","SAOH1708014G","Argyrodendron trifoliolatum",-28.7442450242554,153.448293,10,6,2017,"HUMAN_OBSERVATION"
